city,hospName,hospAddress,latitude,longitude,hospTel,type
新北市,健和診所,新北市中和區景本里景新街401號,24.989729,121.512666,86681070,登革熱疫苗
新北市,嘉生診所,新北市中和區漳和里中和路190號,24.9995603,121.5050636,22462402,登革熱疫苗
新北市,張榮欽診所,新北市中和區景南里景新街445號,24.9887617,121.5131346,29465045,登革熱疫苗
新北市,中祥醫院,新北市中和區碧河里中山路二段359巷2號1樓,25.0042666,121.4884925,22405055,登革熱疫苗
新北市,快樂小兒科診所,新北市中和區吉興里景安路215號,24.991442,121.5044519,89432999,登革熱疫苗
新北市,翰霖耳鼻喉科診所,新北市中和區復興里景安路202號,24.9912091,121.5040231,22462238,登革熱疫苗
新北市,西華診所,新北市中和區得行里圓通路293之2號,24.9924786,121.4947966,22471966,登革熱疫苗
新北市,新福星診所,新北市中和區平河里中正路778-1號,25.0006528,121.4854354,22221327,登革熱疫苗
新北市,蔡佳璋婦產科診所,新北市中和區瑞穗里中山路三段152-1號,25.0064256,121.4734494,82212468,登革熱疫苗
新北市,民樂耳鼻喉科診所,新北市中和區信和里民樂路28號1樓,25.0011259,121.4826611,22256896,登革熱疫苗
新北市,祐聖小兒科診所,新北市五股區五福里五福路34號1樓,25.089189,121.434045,82921336,登革熱疫苗
新北市,五股水碓診所,新北市五股區水碓里自強路36號,25.074088,121.43384,22921516,登革熱疫苗
新北市,鴻佑診所,新北市五股區五股里成泰路二段61號1樓,25.083604,121.43789,82950772,登革熱疫苗
新北市,成洲診所,新北市五股區成州里凌雲路一段73號,25.101108,121.450997,22919463,登革熱疫苗
新北市,林筱琪診所,新北市五股區成功里新城六路180號1樓,25.091875,121.446897,22953202,登革熱疫苗
新北市,德音診所,新北市五股區貿商里自強路146號,25.070611,121.432083,22931155,登革熱疫苗
新北市,翔展診所,新北市五股區五股里成泰路二段162號1樓,25.084146,121.438416,22951919,登革熱疫苗
新北市,五股區衛生所,新北市五股區成功里新城三路11號,25.094237,121.447639,22911734,登革熱疫苗
新北市,瑞安診所,新北市平溪區石底里平溪街9號1樓,25.024989,121.738684,24951776,登革熱疫苗
新北市,平溪區衛生所,新北市平溪區石底里公園街17號,25.024681,121.737185,24951015,登革熱疫苗
新北市,永愛診所,新北市永和區中溪里永平路282之1號1樓,25.011949,121.507828,29258680,登革熱疫苗
新北市,蔡正平耳鼻喉科,新北市永和區永元里得和路245號,25.000143,121.520493,29293045,登革熱疫苗
新北市,長欣診所,新北市永和區頂溪里文化路78號,25.015228,121.514084,22311663,登革熱疫苗
新北市,郭烽裕診所,新北市永和區保平里永貞路339號,25.007071,121.509482,29279011,登革熱疫苗
新北市,唐小兒科診所,新北市永和區得和里中正路436號,25.002624,121.517612,29296170,登革熱疫苗
新北市,德美診所,新北市永和區店街里中正路455之1號,25.005607,121.516994,29273001,登革熱疫苗
新北市,文林診所,新北市永和區後溪里仁愛路15號1樓,25.013421,121.514805,22323300,登革熱疫苗
新北市,愛兒小兒科診所,新北市永和區永貞里福和路199號,25.007535,121.519509,29233317,登革熱疫苗
新北市,洪碩壎小兒科診所,新北市永和區潭安里中正路157號,24.998474,121.516397,29461171,登革熱疫苗
新北市,洪源裕小兒科診所,新北市永和區竹林里竹林路181號,25.009689,121.520647,89252926,登革熱疫苗
新北市,天主教耕莘醫療財團法人永和耕莘醫院,新北市永和區永興里中興街80號、52巷1弄28號,25.011279,121.516934,29286060,登革熱疫苗
新北市,永和復康醫院,新北市永和區安和里中和路575號、577號、579號,25.003844,121.511944,29240925,登革熱疫苗
新北市,永和區衛生所,新北市永和區店街里秀朗路一段137號,25.004971,121.516232,32332780,登革熱疫苗
新北市,杏日診所,新北市永和區潭安里中正路111號,24.997616,121.515621,29425936,登革熱疫苗
新北市,杏福診所,新北市永和區秀元里得和路289號,24.99979,121.522622,22320101,登革熱疫苗
新北市,德上診所,新北市永和區智光里中正路106號,24.995903,121.514465,29403938,登革熱疫苗
新北市,惠恩診所,新北市永和區保安路77號1樓,25.014866,121.508683,29249333,登革熱疫苗
新北市,黃濂輝診所,新北市永和區民樂里成功路二段105號,24.99895,121.526801,29266264,登革熱疫苗
新北市,崇恩診所,新北市永和區民富里成功路二段133號,24.998145,121.52674,89210079,登革熱疫苗
新北市,平安診所,新北市永和區潭安里中正路61號1樓,24.996531,121.514671,89431317,登革熱疫苗
新北市,真愛診所,新北市永和區福和里永貞路81之1號1樓,25.0042887,121.5186664,29226072,登革熱疫苗
新北市,蓮恩診所,新北市永和區豫溪里中正路603號,25.009497,121.516391,22331603,登革熱疫苗
新北市,旭恩小兒科,新北市永和區保安里中山路一段172號,25.00916,121.509212,29220217,登革熱疫苗
新北市,逸原診所,新北市永和區協和里永和路一段69號1樓,25.0072256,121.5131104,29253300,登革熱疫苗
新北市,健新耳鼻喉科診所,新北市永和區水源里永貞路297號,25.0056131,121.5107505,89210657,登革熱疫苗
新北市,楊安診所,新北市永和區保安里仁愛路303號1樓,25.0079307,121.5037869,29272369,登革熱疫苗
新北市,仁翔診所,新北市永和區永元里得和路245號1樓,25.0001103,121.520528,22313118,登革熱疫苗
新北市,石門區衛生所,新北市石門區石門里中山路28之1號,25.290164,121.565974,26381007,登革熱疫苗
新北市,石碇區衛生所,新北市石碇區潭邊里碇坪路一段82號,24.991349,121.65761,26631325,登革熱疫苗
新北市,德祐小兒科診所,新北市汐止區康福里福德一路117之1號1樓,25.067682,121.637514,26945180,登革熱疫苗
新北市,楊內科小兒科診所,新北市汐止區智慧里汐萬路1段25號,25.067729,121.65579,26420233,登革熱疫苗
新北市,黃玟珍診所,新北市汐止區忠孝里樟樹一路122號,25.064264,121.642162,26476506,登革熱疫苗
新北市,福德診所,新北市汐止區中興里福德二路171號,25.065073,121.630743,26959877,登革熱疫苗
新北市,育和診所,新北市汐止區信望里中正路31號,25.070246,121.662328,26486803,登革熱疫苗
新北市,馨生婦產科小兒科診所,新北市汐止區中興里福德二路215號,25.064579,121.628823,26927666,登革熱疫苗
新北市,馨悅婦產科診所,新北市汐止區中興里福德二路215號12樓,25.064579,121.628823,26927666,登革熱疫苗
新北市,幸湖診所,新北市汐止區金龍里湖前街27號,25.069198,121.632346,26925222,登革熱疫苗
新北市,合康診所,新北市汐止區信望里大同路二段512號,25.054991,121.631024,86425222,登革熱疫苗
新北市,祥和診所,新北市汐止區城中里建成路37巷13號,25.072376,121.663501,86422558,登革熱疫苗
新北市,國泰醫療財團法人汐止國泰綜合醫院,新北市汐止區城中里建成路59巷2號,25.072872,121.661084,26482121,登革熱疫苗
新北市,汐止區衛生所,新北市汐止區秀峰里新台五路一段266號,25.063513,121.658534,26412030,登革熱疫苗
新北市,佳祥診所,新北市汐止區金龍里民族三街7號,25.070426,121.630785,26954806,登革熱疫苗
新北市,蘇怡菁家醫科診所,新北市汐止區秀峰里仁愛路43號1樓,25.0633599,121.6596884,26423136,登革熱疫苗
新北市,羅小兒科診所,新北市汐止區新昌里忠孝東路244號1樓,25.0671294,121.6627518,86918828,登革熱疫苗
新北市,朝芳診所,新北市汐止區仁德里中正路8號,25.0702222,121.6630595,26427297,登革熱疫苗
新北市,鴻海診所,新北市汐止區新昌里忠孝東路317號1樓,25.0694031,121.6647137,26431777,登革熱疫苗
新北市,坪林區衛生所,新北市坪林區坪林里坪林104號,24.935877,121.711626,26656272,登革熱疫苗
新北市,翰生診所,新北市板橋區公舘里漢生西路73號,25.018791,121.462861,22545665,登革熱疫苗
新北市,德一診所,新北市板橋區九如里中山路二段236號,25.018048,121.478438,29535396#13,登革熱疫苗
新北市,陳嘉偉診所,新北市板橋區光仁里懷仁街92號1樓,25.018044,121.477473,29555457,登革熱疫苗
新北市,柯明奇耳鼻喉科診所,新北市板橋區九如里中山路二段256號,25.018308,121.478852,29622255,登革熱疫苗
新北市,徐小兒科診所,新北市板橋區新埔里陽明街46之2號1樓,25.022047,121.465684,22500890,登革熱疫苗
新北市,板橋李耳鼻喉科診所,新北市板橋區流芳里縣民大道一段185號(1樓),25.007268,121.458034,29606999,登革熱疫苗
新北市,林子敬診所,新北市板橋區九如里中山路二段198號,25.017555,121.477698,29591986,登革熱疫苗
新北市,王林小兒科,新北市板橋區福星里忠孝路20號,25.001739,121.459975,29584966,登革熱疫苗
新北市,佳恩耳鼻喉科診所,新北市板橋區新埔里陽明街40號1樓,25.021954,121.465913,22509566,登革熱疫苗
新北市,嘉恩診所,新北市板橋區新埔里陽明街40號1樓,25.021954,121.465913,22509566,登革熱疫苗
新北市,嘉禾診所,新北市板橋區九如里中山路二段194號(1樓),25.017513,121.477622,29522688,登革熱疫苗
新北市,安慶診所,新北市板橋區新翠里互助街77巷1號(1樓),25.026088,121.460238,22593168,登革熱疫苗
新北市,鴻仁診所,新北市板橋區忠翠里雙十路二段59號,25.026516,121.476342,22537500,登革熱疫苗
新北市,樂福診所,新北市板橋區長壽里三民路二段89號,25.0165,121.479411,29560606,登革熱疫苗
新北市,聯德診所,新北市板橋區溪北里溪北路13號,24.990478,121.426838,86871766,登革熱疫苗
新北市,莒光診所,新北市板橋區莒光里莒光路30號,25.024514,121.470153,22527700,登革熱疫苗
新北市,陳榮泰小兒科診所,新北市板橋區溪福里金門街311號,24.986225,121.429823,26820560,登革熱疫苗
新北市,興安診所,新北市板橋區龍安里龍興街51號,25.00093,121.443094,29652683,登革熱疫苗
新北市,龍興診所,新北市板橋區龍安里龍興街45號,25.000722,121.443029,29650765,登革熱疫苗
新北市,陳敏玲內科診所,新北市板橋區溪洲里溪崑二街97號,24.989155,121.426989,26816661,登革熱疫苗
新北市,重慶耳鼻喉科診所,新北市板橋區福星里重慶路204號,24.996959,121.463588,89517755,登革熱疫苗
新北市,重心診所,新北市板橋區重慶里國慶路189號,24.996479,121.462928,29597755,登革熱疫苗
新北市,林儀文診所,新北市板橋區民安里民權路218號,25.014236,121.458832,29696995,登革熱疫苗
新北市,新埔立安診所,新北市板橋區新埔里陽明街12號,25.021773,121.466594,22558699,登革熱疫苗
新北市,仁佑耳鼻喉科診所,新北市板橋區華德里四川路二段39號,24.995328,121.454167,89663577,登革熱疫苗
新北市,劉宜光診所,新北市板橋區龍安里龍興街33號,25.000333,121.442894,89681111,登革熱疫苗
新北市,周耳鼻喉科診所,新北市板橋區聯翠里文化路二段5號,25.024262,121.468466,22525158,登革熱疫苗
新北市,蕭中正醫院,新北市板橋區新興里南雅南路一段15之1號,25.00693,121.456447,29685661#516,登革熱疫苗
新北市,中英醫療社團法人中英醫院,新北市板橋區百壽里文化路一段196號,25.019884,121.466262,22563584#112,登革熱疫苗
新北市,新北市立聯合醫院 (板橋院區),新北市板橋區德翠里英士路198號,25.023683,121.457708,22575151,登革熱疫苗
新北市,板橋中興醫院,新北市板橋區福星里忠孝路15號,25.001988,121.460292,29590707,登革熱疫苗
新北市,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,新北市板橋區華東里南雅南路二段21號,24.997312,121.452312,89667000,登革熱疫苗
新北市,板橋區衛生所,新北市板橋區德翠里英士路192號,25.023316,121.458327,22586606,登革熱疫苗
新北市,中正診所,新北市板橋區新生里金華街21巷4號,25.020699,121.4562,29650920,登革熱疫苗
新北市,耀安小兒科診所,新北市板橋區民族里漢生東路324號,25.007981,121.471675,29616781,登革熱疫苗
新北市,漢生診所,新北市板橋區公舘里漢生西路73.75號,25.020288,121.462574,22545665,登革熱疫苗
新北市,正家診所,新北市板橋區福星里四川路一段223號,25.003214,121.460117,89520988,登革熱疫苗
新北市,徐自菱皮膚科,新北市板橋區新翠里互助街31號,25.026779,121.461522,22551158,登革熱疫苗
新北市,黃世鑫診所,新北市板橋區福星里四川路一段143號,25.004446,121.459978,29536051,登革熱疫苗
新北市,常春聯合診所,新北市板橋區景星里四川路一段47號,25.006413,121.459621,29642694,登革熱疫苗
新北市,陳志洪診所,新北市板橋區百壽里文化路一段216號,25.020268,121.466571,82522832,登革熱疫苗
新北市,陳恩哲小兒科診所,新北市板橋區百壽里文化路一段216號,25.020268,121.466571,22567200,登革熱疫苗
新北市,鄭仕程診所,新北市板橋區幸福里新海路113號,25.022774,121.461057,22502200,登革熱疫苗
新北市,樂佳診所,新北市板橋區溪福里金門街306號,24.985429,121.428845,26860588,登革熱疫苗
新北市,樂澄診所,新北市板橋區黃石里北門街13號,25.01096,121.456922,22751010,登革熱疫苗
新北市,宏遠骨科診所,新北市板橋區仁愛里四川路一段473號,24.997361,121.4572809,29588579,登革熱疫苗
新北市,樂欣診所,新北市板橋區明翠里四維路108號,25.024689,121.4656092,22526222,登革熱疫苗
新北市,林弘揚耳鼻喉科診所,新北市板橋區新翠里陽明街295號,25.0266313,121.4616256,82513878,登革熱疫苗
新北市,謙禾家醫診所,新北市板橋區海山里漢生東路287號1.2樓,25.0088065,121.4715317,29596599,登革熱疫苗
新北市,志明診所,新北市板橋區崑崙里篤行路二段52號,24.9926214,121.4316329,26818882,登革熱疫苗
新北市,大川診所,新北市板橋區東丘里中山路二段84之6號,25.0161309,121.4748949,89532285,登革熱疫苗
新北市,大鈞診所,新北市板橋區東丘里中山路二段88號,25.0162177,121.4751868,29646656,登革熱疫苗
新北市,詹婦產科診所,新北市板橋區莒光里文化路二段2號,25.0239069,121.4688323,22529326,登革熱疫苗
新北市,連建安診所,新北市板橋區正泰里三民路二段146號1樓,25.015386,121.4789534,29519918,登革熱疫苗
新北市,明辰診所,新北市板橋區吉翠里裕民街83號1樓,25.0280856,121.4606204,22595667,登革熱疫苗
新北市,板聯診所,新北市板橋區嵐翠里民治街140號,25.0308769,121.4774424,22559990,登革熱疫苗
新北市,余立俊診所,新北市板橋區民權里民權路202巷11弄2號,25.015768,121.4604779,29671329,登革熱疫苗
新北市,熊明旺耳鼻喉科診所,新北市板橋區東丘里中山路二段84之2號,25.0161309,121.4748949,89525545,登革熱疫苗
新北市,德威內科診所,新北市板橋區國光里國光路79號1樓,25.0183749,121.4597527,29684580,登革熱疫苗
新北市,德清診所,新北市板橋區赤松里府中路112號,25.009653,121.4556822,29686607,登革熱疫苗
新北市,明品診所,新北市板橋區華中里僑中一街88號,25.0117911,121.4471058,82752688,登革熱疫苗
新北市,麗晹診所,新北市板橋區青翠里懷德街69號,25.031665,121.478087,22501841,登革熱疫苗
新北市,振侒診所,新北市板橋區大豐里重慶路276-11號1樓,24.999773,121.4630165,29551986,登革熱疫苗
新北市,振安診所,新北市板橋區大豐里重慶路276-11號1樓,24.999773,121.4630165,29551986,登革熱疫苗
新北市,仲全診所,新北市林口區西林里中正路200號,25.077658,121.391113,86012801,登革熱疫苗
新北市,羊咩咩親子診所,新北市林口區西林里仁愛路二段206號,25.07421,121.378501,26028885,登革熱疫苗
新北市,侯志龍小兒科診所,新北市林口區麗林里公園路25號,25.06786,121.366814,26089001,登革熱疫苗
新北市,杏蒔診所,新北市林口區南勢里三民路96號1樓,25.07015,121.360316,26081196,登革熱疫苗
新北市,庚長優質診所,新北市林口區南勢里文化三路一段235號1樓,25.071283,121.363052,26080992,登革熱疫苗
新北市,明揚診所,新北市林口區菁湖里中山路192號,25.079118,121.38901,26035801,登革熱疫苗
新北市,林口區衛生所,新北市林口區南勢里忠孝二路55號1樓,25.069842,121.364058,26068760,登革熱疫苗
新北市,林漢邦診所,新北市林口區西林里仁愛路二段60號,25.075683,121.384609,26030056,登革熱疫苗
新北市,德林診所,新北市林口區菁湖里竹林路170號,25.079753,121.388807,26022210,登革熱疫苗
新北市,捷仁診所,新北市林口區麗園里麗園一街6巷1號1樓之4,25.0703335,121.3766693,26009405,登革熱疫苗
新北市,森冠診所,新北市林口區南勢里文化三路一段77號,25.0677809,121.3608646,26068822,登革熱疫苗
新北市,森康診所,新北市林口區南勢里文化三路一段77號,25.0677809,121.3608646,26068822,登革熱疫苗
新北市,百勝診所,新北市金山區金美里仁愛路37號-5.37-6號,25.219453,121.636329,24987959,登革熱疫苗
新北市,國立臺灣大學醫學院附設醫院金山分院,新北市金山區五湖里玉爐路7號,25.219469,121.628344,24989898,登革熱疫苗
新北市,金山區衛生所,新北市金山區大同里民生路59號,25.220438,121.641135,24982778,登革熱疫苗
新北市,泰安診所,新北市泰山區福泰里泰林路二段182號,25.060825,121.433761,22961869,登革熱疫苗
新北市,溫法烈耳鼻喉科診所,新北市泰山區福泰里泰林路二段175號,25.060758,121.433546,29098253,登革熱疫苗
新北市,陳獻宗診所,新北市泰山區義學里明志路二段12號,25.053626,121.429903,22974050,登革熱疫苗
新北市,蔡興龍小兒科診所,新北市泰山區明志里明志路二段422號,25.04388,121.424919,22093645,登革熱疫苗
新北市,王嘉興診所,新北市泰山區福興里明志路一段271號,25.060077,121.432129,85314123,登革熱疫苗
新北市,輔仁大學學校財團法人輔仁大學附設醫院,新北市泰山區貴賢里貴子路69號,25.039676,121.430798,29052526,登革熱疫苗
新北市,泰山區衛生所,新北市泰山區全興里全興路212號3樓,25.056131,121.433653,29099921,登革熱疫苗
新北市,林慶國耳鼻喉科診所,新北市泰山區同興里明志路一段475號,25.055659,121.4307894,22962841,登革熱疫苗
新北市,烏來安泰診所,新北市烏來區忠治里堰堤7號,24.869962,121.54734,26617390,登革熱疫苗
新北市,烏來區衛生所,新北市烏來區忠治里新烏路五段109號,24.871966,121.547977,26617200,登革熱疫苗
新北市,華成診所,新北市烏來區忠治里新烏路五段106號,24.871116,121.5475194,26617411,登革熱疫苗
新北市,樂文診所,新北市貢寮區貢寮里貢寮街3號1樓,25.018936,121.907639,24942358,登革熱疫苗
新北市,貢寮區衛生所,新北市貢寮區貢寮里仁愛路128號,25.054955,121.927573,24901431,登革熱疫苗
新北市,黃秋陽診所,新北市淡水區長庚里中山路7號,25.169675,121.444154,26229596,登革熱疫苗
新北市,陳正熙診所,新北市淡水區長庚里中山路30號,25.169781,121.44438,26259595,登革熱疫苗
新北市,劉政耳鼻喉科診所,新北市淡水區清文里中山路53號,25.1704,121.443282,26253428,登革熱疫苗
新北市,宜禾診所,新北市淡水區北投里新市一路三段105號,25.183138,121.446565,26259798,登革熱疫苗
新北市,公祥診所,新北市淡水區長庚里中山路38號,25.169948,121.444326,26226551,登革熱疫苗
新北市,台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,新北市淡水區民生里民生路45號 新北市淡水區民生里民權路47號,25.139534,121.460499,28094661,登革熱疫苗
新北市,淡水區衛生所,新北市淡水區協元里中山路158號,25.172778,121.440844,26215620,登革熱疫苗
新北市,鴻恩診所,新北市淡水區民權里民族路50巷1號,25.135828,121.461642,28082277,登革熱疫苗
新北市,水碓瑞安診所,新北市淡水區北新里北新路182巷61號,25.177315,121.447857,26203669,登革熱疫苗
新北市,梁衛賓診所,新北市淡水區水碓里北新路43號,25.178073,121.445526,86311111,登革熱疫苗
新北市,沐恩診所,新北市淡水區崁頂里濱海路一段143號1樓,25.189233,121.43908,26299777,登革熱疫苗
新北市,恩友診所,新北市淡水區新義里大義街5號1樓,25.1780726,121.4436272,26268476,登革熱疫苗
新北市,幼恩診所,新北市深坑區萬順里北深路三段173號,25.003495,121.601715,26625951,登革熱疫苗
新北市,紹善診所,新北市深坑區萬順里北深路三段99號,25.001667,121.605794,26621660,登革熱疫苗
新北市,瑞和診所,新北市深坑區萬順里北深路三段99號6樓,25.001667,121.605794,26623302,登革熱疫苗
新北市,詠靜診所,新北市深坑區萬順里北深路三段101號.103號.105號2樓,25.001687,121.605686,26628011,登革熱疫苗
新北市,深坑區衛生所,新北市深坑區深坑里深坑街165號,25.000938,121.612643,26621567,登革熱疫苗
新北市,安立診所,新北市新店區青潭里北宜路二段28號,24.951429,121.548222,22177669,登革熱疫苗
新北市,呈恩診所,新北市新店區永平里安和路三段85號,24.961545,121.512373,86662207,登革熱疫苗
新北市,富森診所,新北市新店區百福里三民路97號,24.971844,121.535376,86658711,登革熱疫苗
新北市,碧潭診所,新北市新店區張南里北新路一段21號1樓,24.959061,121.537805,29116698,登革熱疫苗
新北市,安倍診所,新北市新店區仁愛里中正路132號,24.971418,121.542058,89119181,登革熱疫苗
新北市,同仁醫院,新北市新店區江陵里民權路89號,24.982766,121.537745,29170201,登革熱疫苗
新北市,新北仁康醫院,新北市新店區德安里安康路二段323號,24.955542,121.499651,22152345,登革熱疫苗
新北市,豐榮醫院,新北市新店區安昌里安德街26巷3號(B棟),24.963242,121.511571,22122111,登革熱疫苗
新北市,天主教耕莘醫療財團法人耕莘醫院,新北市新店區百和里中正路362號,24.976084,121.535619,22193391,登革熱疫苗
新北市,佛教慈濟醫療財團法人台北慈濟醫院,新北市新店區復興里建國路289號,24.98578,121.535808,66289779,登革熱疫苗
新北市,新店區衛生所,新北市新店區中興里北新路一段86號12樓,24.967275,121.543015,29113984,登革熱疫苗
新北市,聖新診所,新北市新店區張北里寶橋路4號,24.973393,121.543295,29131415,登革熱疫苗
新北市,陳正宗診所,新北市新店區中正里中正路241號,24.973209,121.539201,29129981,登革熱疫苗
新北市,嘉齊診所,新北市新店區中興里北新路一段56號1樓,24.966362,121.54119,89193094,登革熱疫苗
新北市,欣和診所,新北市新店區永平里安和路三段151號,24.985558,121.516621,29401103,登革熱疫苗
新北市,吳耳鼻喉科診所,新北市新店區明德里民族路61號,24.97837,121.539869,29151245,登革熱疫苗
新北市,蘇永誠家醫科診所,新北市新店區中興里北新路一段52號1樓,24.966272,121.541158,29160650,登革熱疫苗
新北市,聖康診所,新北市新店區寶安里北新路三段104號1樓,24.981202,121.541887,86655858,登革熱疫苗
新北市,林建良耳鼻喉科診所,新北市新店區仁愛里中正路158號1樓,24.971882,121.541538,29131313,登革熱疫苗
新北市,劉建梅診所,新北市新店區張北里中正路20號、22號,24.9696915,121.5453143,29124106,登革熱疫苗
新北市,耀程耳鼻喉科,新北市新店區百忍里三民路66號1樓,24.9723587,121.5351003,29171110,登革熱疫苗
新北市,曾俊睿小兒科診所,新北市新店區張北里寶橋路54號1至2樓,24.9752636,121.5460209,29137201,登革熱疫苗
新北市,佑康聯合診所,新北市新店區雙城里安康路三段17號1樓,24.9532509,121.4935927,22153239,登革熱疫苗
新北市,幼安小兒科診所,新北市新店區公崙里安康路二段99號,24.96263,121.5130168,86660909,登革熱疫苗
新北市,安坑振榕診所,新北市新店區安昌里安康路二段178號,24.960326,121.5114791,22126657,登革熱疫苗
新北市,張振榕診所,新北市新店區寶安里中興路三段220巷1號,24.9828307,121.5437734,29158608,登革熱疫苗
新北市,弘久診所,新北市新莊區文衡里新泰路57號,25.03392,121.449431,22040904,登革熱疫苗
新北市,宏久診所,新北市新莊區文衡里新泰路57號,25.03392,121.449431,22040904,登革熱疫苗
新北市,祐幼小兒科診所,新北市新莊區民全里民安西路21號1樓,25.021359,121.427048,22030993,登革熱疫苗
新北市,聯安診所,新北市新莊區忠孝里中正路330號,25.034839,121.445892,29986191,登革熱疫苗
新北市,中心診所,新北市新莊區中和里中港路321號,25.044926,121.452436,22765992,登革熱疫苗
新北市,聯福診所,新北市新莊區八德里民安路232號,25.022324,121.42615,22014370,登革熱疫苗
新北市,晉安診所,新北市新莊區合鳳里中正路700之24號,25.026897,121.417777,29061510,登革熱疫苗
新北市,寶祥診所,新北市新莊區立志里中平路53號,25.044412,121.444685,29960303,登革熱疫苗
新北市,鉅儒診所,新北市新莊區民有里西盛街180號,25.018767,121.428079,22057193,登革熱疫苗
新北市,自立診所,新北市新莊區中泰里中港一街52號,25.045545,121.458057,89925770,登革熱疫苗
新北市,林復森耳鼻喉科診所,新北市新莊區八德里民安路220號,25.022592,121.42598,22011378,登革熱疫苗
新北市,安庚內科診所,新北市新莊區中華里中安街1號1樓,25.045262,121.452793,22779000,登革熱疫苗
新北市,建嘉小兒科診所,新北市新莊區中誠里中誠街40號1樓,25.04812,121.451346,22925105,登革熱疫苗
新北市,馨平耳鼻喉科診所,新北市新莊區立基里中平路82巷12號,25.044781,121.445417,89921881,登革熱疫苗
新北市,新和耳鼻喉科診所,新北市新莊區仁愛里幸福路69號1樓,25.049347,121.457171,29938636,登革熱疫苗
新北市,隆安診所,新北市新莊區民安里龍安路465號,25.018564,121.424933,22056955,登革熱疫苗
新北市,家貞診所,新北市新莊區仁愛里福壽街67號,25.049427,121.458185,29942300,登革熱疫苗
新北市,家慈診所,新北市新莊區仁愛里福壽街67號,25.049427,121.458185,29942300,登革熱疫苗
新北市,家福診所,新北市新莊區仁愛里福壽街67號,25.049427,121.458185,29942300,登革熱疫苗
新北市,思賢診所,新北市新莊區自立里自立街200號1樓,25.045396,121.45672,29923806,登革熱疫苗
新北市,幸福小兒科診所,新北市新莊區中港里幸福路729號,25.049073,121.449206,29919474,登革熱疫苗
新北市,吳政德耳鼻喉科診所,新北市新莊區民安里民安西路60號,25.020372,121.427266,22066608,登革熱疫苗
新北市,新泰綜合醫院,新北市新莊區西盛里新樹路176號,25.036936,121.447753,29962121,登革熱疫苗
新北市,衛生福利部樂生療養院,新北市新莊區雙鳳里中正路794號,25.021622,121.409851,82006600,登革熱疫苗
新北市,衛生福利部臺北醫院,新北市新莊區思源里思源路127號,25.04324,121.459622,22765566,登革熱疫苗
新北市,新莊區衛生所,新北市新莊區榮和里中華路一段2號,25.036408,121.452248,29967123,登革熱疫苗
新北市,王榮文小兒科診所,新北市新莊區中平里中和街149號,25.049406,121.447278,89915595,登革熱疫苗
新北市,新仁醫療社團法人新仁醫院,新北市新莊區海山里中正路395號,25.034523,121.445514,22017212-4,登革熱疫苗
新北市,宏太診所,新北市新莊區自強里自信街28號,25.048199,121.454296,29944523,登革熱疫苗
新北市,邱欽斌小兒科診所,新北市新莊區後港里民安路141號1樓,25.024046,121.425247,22050717,登革熱疫苗
新北市,王中煌診所,新北市新莊區全泰里新泰路194號,25.038242,121.447207,22767366,登革熱疫苗
新北市,果仁小兒科診所,新北市新莊區昌平里中原路146號,25.054542,121.455225,85225828,登革熱疫苗
新北市,張昱錦診所,新北市新莊區建福里後港一路135號,25.0274961,121.4294711,22070341,登革熱疫苗
新北市,至祥診所,新北市新莊區龍鳳里龍安路78號,25.0206053,121.4174633,29047700,登革熱疫苗
新北市,陳一隆內科小兒科診所,新北市新莊區和平里福壽街126號,25.051346,121.4578815,29913751,登革熱疫苗
新北市,福華診所,新北市新莊區自立里復興路二段111號,25.044494,121.4563667,29930909,登革熱疫苗
新北市,吉信耳鼻喉科診所,新北市新莊區中華里中港路286號1樓,25.0443088,121.4531192,29923695,登革熱疫苗
新北市,鄭骨科耳鼻喉科診所,新北市新莊區中美里中港路263號,25.0433782,121.4536297,29929191,登革熱疫苗
新北市,新庚診所,新北市新莊區光華里民安西路370號,25.0108137,121.427693,22073228,登革熱疫苗
新北市,新莊徐耳鼻喉科診所,新北市新莊區立廷里中平路373號,25.0523307,121.4445749,29907505,登革熱疫苗
新北市,丹鳳至祥診所,新北市新莊區富國里富國路53號1樓.2樓,25.0262865,121.419399,29038866,登革熱疫苗
新北市,富國至祥診所,新北市新莊區富國里富國路53號1樓.2樓,25.0262865,121.419399,29038866,登革熱疫苗
新北市,家康陳診所,新北市瑞芳區龍興里明燈路三段36號,25.107876,121.80771,24971563,登革熱疫苗
新北市,詠安診所,新北市瑞芳區龍潭里明燈路三段79號1樓,25.108235,121.805246,24960683,登革熱疫苗
新北市,簡診所,新北市瑞芳區龍潭里明燈路三段39之3號,25.1077,121.806679,24972350,登革熱疫苗
新北市,康橋診所,新北市瑞芳區龍潭里明燈路三段39-7號,25.107678,121.806528,24974128,登革熱疫苗
新北市,福康診所,新北市瑞芳區龍潭里中正路82號1樓,25.107717,121.805533,24960189,登革熱疫苗
新北市,瑞芳礦工醫院,新北市瑞芳區龍川里一坑路71之2號,25.108602,121.80217,24974101,登革熱疫苗
新北市,瑞芳區衛生所,新北市瑞芳區龍興里明燈路三段1號,25.107371,121.809044,24972132,登革熱疫苗
新北市,享悅診所,新北市萬里區萬里里瑪鋉路34號1樓,25.177399,121.689323,24928190,登革熱疫苗
