Date,County,Town,Village,VillageID,VillageLon,VillageLat
2025/02/10,新北市,淡水區,清文里,6501000-025,121.4417549,25.17084001
2025/02/10,新北市,板橋區,中山里,6500100-092,121.4486765,24.99997428
2025/02/10,新北市,土城區,日和里,6501300-007,121.4430975,24.98341481
2025/02/10,新北市,淡水區,新生里,6501000-030,121.4351965,25.17045419
2025/02/10,新北市,淡水區,協元里,6501000-027,121.4406304,25.17344985
2025/02/10,新北市,雙溪區,平林里,6502500-008,121.847855,25.0378468
2025/02/10,新北市,板橋區,復興里,6500100-093,121.4450753,25.00202978
2025/02/10,新北市,板橋區,堂春里,6500100-112,121.4353736,24.98805928
2025/02/10,新北市,三峽區,安坑里,6500900-021,121.4658622,24.91445105
2025/02/10,新北市,板橋區,歡園里,6500100-126,121.4407434,25.0083472
2025/02/10,新北市,雙溪區,雙溪里,6502500-001,121.8655049,25.03597374
2025/02/10,新北市,土城區,員福里,6501300-033,121.4388031,24.9798995
2025/02/10,新北市,板橋區,僑中里,6500100-091,121.4446814,25.00646599
2025/02/10,新北市,淡水區,文化里,6501000-031,121.4323576,25.17403992
2025/02/10,新北市,三重區,仁忠里,6500200-097,121.4945987,25.08122282
2025/02/10,新北市,淡水區,長庚里,6501000-024,121.4441563,25.17028164
2025/02/10,新北市,板橋區,大觀里,6500100-125,121.445733,25.01008422
2025/02/10,新北市,板橋區,崑崙里,6500100-098,121.4313325,24.99407725
2025/02/10,新北市,板橋區,成和里,6500100-113,121.434561,24.9948951
2025/02/10,新北市,淡水區,草東里,6501000-026,121.4416077,25.16663556
2025/02/10,新北市,雙溪區,牡丹里,6502500-006,121.8632672,25.0664536
2025/02/10,新北市,板橋區,大安里,6500100-094,121.4470626,25.00191702
2025/02/10,新北市,雙溪區,新基里,6502500-003,121.8787123,25.04192504
2025/02/10,新北市,淡水區,永吉里,6501000-028,121.4400627,25.1715828
2025/02/10,新北市,三峽區,竹崙里,6500900-022,121.4360374,24.89926643
2025/02/10,新北市,土城區,員林里,6501300-003,121.4449699,24.97789261
2025/02/10,新北市,三峽區,八張里,6500900-003,121.3686533,24.92958535
2025/02/10,新北市,三峽區,永舘里,6500900-006,121.3707669,24.93623659
2025/02/10,新北市,板橋區,聚安里,6500100-096,121.4403248,25.00272804
2025/02/10,新北市,雙溪區,牡丹里,6502500-006,121.8632672,25.0664536
2025/02/11,新北市,蘆洲區,玉清里,6501400-019,121.4813424,25.08624812
2025/02/11,新北市,中和區,壽南里,6500300-043,121.5080747,24.98812368
2025/02/11,新北市,金山區,美田里,6502700-005,121.6330463,25.22460492
2025/02/11,新北市,三重區,富福里,6500200-107,121.4901202,25.08402847
2025/02/11,新北市,永和區,民富里,6500400-059,121.5263387,24.99844851
2025/02/11,新北市,中和區,華南里,6500300-037,121.5121597,24.98243543
2025/02/11,新北市,三重區,慈祐里,6500200-103,121.4903117,25.08165161
2025/02/11,新北市,樹林區,潭底里,6500700-006,121.4188974,24.99718426
2025/02/11,新北市,蘆洲區,樹德里,6501400-011,121.4739032,25.08051129
2025/02/11,新北市,八里區,訊塘里,6502300-007,121.3947435,25.15159646
2025/02/11,新北市,汐止區,自強里,6501100-031,121.6566062,25.06177256
2025/02/11,新北市,三重區,三民里,6500200-019,121.4858517,25.06393745
2025/02/11,新北市,金山區,大同里,6502700-002,121.6410679,25.22111098
2025/02/11,新北市,深坑區,土庫里,6501800-003,121.6352888,25.01682705
2025/02/11,新北市,土城區,員信里,6501300-037,121.4437702,24.97488507
2025/02/11,新北市,蘆洲區,民和里,6501400-032,121.475353,25.07728465
2025/02/11,新北市,中和區,正南里,6500300-092,121.5071234,24.98371747
2025/02/11,新北市,金山區,金美里,6502700-015,121.6350871,25.21964253
2025/02/11,新北市,金山區,金美里,6502700-015,121.6350871,25.21964253
2025/02/11,新北市,八里區,荖阡里,6502300-008,121.4048839,25.13217202
2025/02/11,新北市,金山區,金美里,6502700-015,121.6350871,25.21964253
2025/02/11,新北市,蘆洲區,中原里,6501400-002,121.4656384,25.08569746
2025/02/11,新北市,汐止區,樟樹里,6501100-018,121.6346684,25.05867002
2025/02/11,新北市,土城區,土城里,6501300-002,121.4421025,24.97362263
2025/02/11,新北市,中和區,忠孝里,6500300-038,121.5091972,24.98517171
2025/02/11,新北市,八里區,頂罟里,6502300-005,121.4027201,25.15953053
2025/02/11,新北市,中和區,橫路里,6500300-041,121.4891932,24.972958
2025/02/11,新北市,中和區,景平里,6500300-047,121.5116161,24.99292631
2025/02/11,新北市,中和區,內南里,6500300-042,121.501119,24.9771884
2025/02/11,新北市,中和區,景福里,6500300-049,121.5074847,24.99163683
2025/02/11,新北市,三重區,田中里,6500200-017,121.4816198,25.06695071
2025/02/11,新北市,金山區,金美里,6502700-015,121.6350871,25.21964253
2025/02/11,新北市,中和區,忠孝里,6500300-038,121.5091972,24.98517171
2025/02/11,新北市,中和區,吉興里,6500300-082,121.5053484,24.9907526
2025/02/12,新北市,永和區,永元里,6500400-011,121.5207504,25.00120166
2025/02/12,新北市,永和區,上林里,6500400-051,121.5199875,25.01381211
2025/02/12,新北市,烏來區,忠治里,6502900-002,121.5269206,24.87120425
2025/02/12,新北市,汐止區,城中里,6501100-048,121.6617303,25.07205014
2025/02/12,新北市,永和區,保安里,6500400-013,121.5064081,25.00916749
2025/02/12,新北市,三重區,過田里,6500200-010,121.4882833,25.05946695
2025/02/12,新北市,林口區,菁湖里,6501700-004,121.3893499,25.08337073
2025/02/12,新北市,淡水區,幸福里,6501000-040,121.4458145,25.16555792
2025/02/12,新北市,汐止區,康福里,6501100-036,121.6382133,25.06928685
2025/02/12,新北市,淡水區,中興里,6501000-023,121.447339,25.17441447
2025/02/12,新北市,新店區,寶興里,6500600-006,121.5465061,24.98051835
2025/02/13,新北市,瑞芳區,龍興里,6501200-002,121.8073904,25.10701262
2025/02/13,新北市,土城區,日新里,6501300-006,121.4440636,24.98661666
2025/02/13,新北市,土城區,裕生里,6501300-036,121.4445471,24.98933211
2025/02/13,新北市,瑞芳區,龍潭里,6501200-001,121.8079888,25.10851482
2025/02/14,新北市,永和區,永元里,6500400-011,121.5207504,25.00120166
2025/02/14,新北市,新店區,新和里,6500600-066,121.520082,24.98696981
2025/02/14,新北市,永和區,店街里,6500400-056,121.5159718,25.00612411
2025/02/14,新北市,永和區,潭墘里,6500400-030,121.51573,25.001553
2025/02/14,新北市,三重區,大同里,6500200-028,121.4941331,25.06075329
2025/02/14,新北市,永和區,秀元里,6500400-060,121.5236444,25.00036773
2025/02/14,新北市,三重區,仁德里,6500200-032,121.4969876,25.06097931
2025/02/16,新北市,中和區,明穗里,6500300-064,121.4725468,24.99643081
2025/02/16,新北市,中和區,清穗里,6500300-065,121.4681303,24.99797926
2025/02/16,新北市,中和區,明穗里,6500300-064,121.4725468,24.99643081
2025/02/16,新北市,中和區,明穗里,6500300-064,121.4725468,24.99643081
2025/02/17,新北市,瑞芳區,龍山里,6501200-005,121.8031785,25.11707767
2025/02/17,新北市,永和區,河濱里,6500400-048,121.5255825,25.0068159
2025/02/17,新北市,萬里區,野柳里,6502800-003,121.6705718,25.19979598
2025/02/17,新北市,汐止區,北山里,6501100-020,121.6229261,25.06916838
2025/02/17,新北市,五股區,興珍里,6501500-001,121.4577325,25.06944168
2025/02/17,新北市,蘆洲區,正義里,6501400-001,121.4617268,25.08993004
2025/02/17,新北市,萬里區,北基里,6502800-010,121.6822951,25.17726553
2025/02/17,新北市,蘆洲區,復興里,6501400-020,121.4819002,25.09368637
2025/02/17,新北市,五股區,成功里,6501500-006,121.4455418,25.09389748
2025/02/17,新北市,萬里區,龜吼里,6502800-002,121.6783319,25.18929192
2025/02/17,新北市,汐止區,義民里,6501100-001,121.6598686,25.06917569
2025/02/17,新北市,泰山區,山腳里,6501600-003,121.4284149,25.0633395
2025/02/17,新北市,新店區,新店里,6500600-031,121.537026,24.95428931
2025/02/17,新北市,新店區,文明里,6500600-036,121.5405224,24.96301536
2025/02/17,新北市,三重區,頂崁里,6500200-003,121.4703086,25.05964772
2025/02/17,新北市,新莊區,西盛里,6500500-015,121.4326259,25.01183892
2025/02/17,新北市,瑞芳區,基山里,6501200-018,121.8434752,25.11458353
2025/02/17,新北市,蘆洲區,保佑里,6501400-005,121.4680076,25.08836044
2025/02/18,新北市,三峽區,龍埔里,6500900-009,121.3840826,24.93962459
2025/02/18,新北市,深坑區,賴仲里,6501800-008,121.625653,25.01183014
2025/02/18,新北市,土城區,日和里,6501300-007,121.4430975,24.98341481
2025/02/18,新北市,永和區,福和里,6500400-038,121.5184532,25.00551137
2025/02/19,新北市,三重區,碧華里,6500200-108,121.4859892,25.08568073
2025/02/19,新北市,汐止區,拱北里,6501100-015,121.6508738,25.08820021
2025/02/19,新北市,林口區,東林里,6501700-001,121.4037833,25.08819328
2025/02/19,新北市,三峽區,介壽里,6500900-023,121.3863562,24.92118626
2025/02/19,新北市,汐止區,保新里,6501100-050,121.6891867,25.0676152
2025/02/19,新北市,三重區,慈化里,6500200-102,121.4884772,25.08332278
2025/02/19,新北市,坪林區,水德里,6502000-006,121.7327358,24.93041924
2025/02/19,新北市,瑞芳區,鼻頭里,6501200-033,121.9108146,25.12147823
2025/02/19,新北市,樹林區,東昇里,6500700-020,121.4124474,24.98374989
2025/02/19,新北市,林口區,林口里,6501700-002,121.3983939,25.0709913
2025/02/19,新北市,三峽區,弘道里,6500900-005,121.3445577,24.91345859
2025/02/19,新北市,三峽區,插角里,6500900-015,121.409877,24.86655264
2025/02/19,新北市,永和區,勵行里,6500400-019,121.5162976,25.01390586
2025/02/19,新北市,板橋區,華興里,6500100-084,121.4560413,25.00366107
2025/02/19,新北市,瑞芳區,南雅里,6501200-032,121.8819276,25.10941861
2025/02/19,新北市,三重區,立德里,6500200-116,121.4873159,25.070668
2025/02/19,新北市,永和區,豫溪里,6500400-003,121.5172362,25.00952129
2025/02/19,新北市,三重區,奕壽里,6500200-071,121.4986487,25.07122083
2025/02/19,新北市,板橋區,華貴里,6500100-085,121.456911,25.00228211
2025/02/20,新北市,平溪區,石底里,6502400-004,121.7333589,25.02123701
2025/02/20,新北市,平溪區,薯榔里,6502400-001,121.7118969,25.02084772
2025/02/20,新北市,三芝區,茂長里,6502100-006,121.5195179,25.25354771
2025/02/20,新北市,林口區,中湖里,6501700-005,121.3757446,25.09512476
2025/02/20,新北市,新莊區,昌明里,6500500-063,121.4567879,25.05302465
2025/02/20,新北市,土城區,廣福里,6501300-028,121.4567983,24.98706799
2025/02/20,新北市,泰山區,黎明里,6501600-002,121.413326,25.06882272
2025/02/20,新北市,中和區,東南里,6500300-036,121.511175,24.98596925
2025/02/20,新北市,汐止區,八連里,6501100-017,121.6318284,25.09837602
2025/02/20,新北市,汐止區,福德里,6501100-034,121.6351184,25.06615619
2025/02/21,新北市,土城區,廷寮里,6501300-019,121.4738266,24.97544884
2025/02/21,新北市,土城區,廷寮里,6501300-019,121.4738266,24.97544884
2025/02/21,新北市,土城區,頂埔里,6501300-023,121.422012,24.95500243
2025/02/21,新北市,土城區,頂福里,6501300-024,121.4139294,24.95616757
2025/02/21,新北市,新莊區,化成里,6500500-036,121.4633195,25.04565734
2025/02/21,新北市,土城區,廷寮里,6501300-019,121.4738266,24.97544884
2025/02/21,新北市,土城區,廷寮里,6501300-019,121.4738266,24.97544884
2025/02/21,新北市,土城區,永豐里,6501300-014,121.4623585,24.98159398
2025/02/21,新北市,土城區,廷寮里,6501300-019,121.4738266,24.97544884
2025/02/21,新北市,土城區,員福里,6501300-033,121.4388031,24.9798995
2025/02/21,新北市,土城區,日和里,6501300-007,121.4430975,24.98341481
2025/02/21,新北市,土城區,青山里,6501300-045,121.4659677,24.97752899
2025/02/21,新北市,土城區,員福里,6501300-033,121.4388031,24.9798995
2025/02/21,新北市,土城區,峯廷里,6501300-017,121.4690457,24.98523037
2025/02/21,新北市,土城區,安和里,6501300-031,121.4667048,24.98891522
2025/02/21,新北市,新莊區,文明里,6500500-022,121.4616305,25.03820588
2025/02/21,新北市,土城區,柑林里,6501300-009,121.453515,24.97760591
2025/02/21,新北市,土城區,延吉里,6501300-034,121.4739965,24.98755975
2025/02/21,新北市,土城區,沛陂里,6501300-022,121.421484,24.96558381
2025/02/21,新北市,土城區,祖田里,6501300-026,121.4251804,24.94377101
2025/02/22,新北市,五股區,福德里,6501500-020,121.4191613,25.07475749
2025/02/23,新北市,林口區,林口里,6501700-002,121.3983939,25.0709913
2025/02/24,新北市,瑞芳區,東和里,6501200-009,121.8025537,25.10312451
2025/02/24,新北市,新莊區,立人里,6500500-026,121.4544533,25.03790987
2025/02/24,新北市,新莊區,恆安里,6500500-008,121.4565332,25.03921027
2025/02/24,新北市,新店區,公崙里,6500600-016,121.5129649,24.95267703
2025/02/25,新北市,樹林區,樹南里,6500700-010,121.4177814,24.9865966
2025/02/25,新北市,永和區,永興里,6500400-054,121.5185434,25.01109349
2025/02/25,新北市,土城區,頂埔里,6501300-023,121.422012,24.95500243
2025/02/25,新北市,三芝區,店子里,6502100-012,121.5170873,25.20182839
2025/02/25,新北市,鶯歌區,北鶯里,6500800-004,121.3573762,24.95927747
2025/02/25,新北市,板橋區,福丘里,6500100-070,121.4640658,25.01146535
2025/02/25,新北市,三芝區,興華里,6502100-013,121.5051576,25.1970255
2025/02/25,新北市,樹林區,育英里,6500700-037,121.4207973,24.9882145
2025/02/25,新北市,鶯歌區,南鶯里,6500800-003,121.3497206,24.95455974
2025/02/26,新北市,鶯歌區,二甲里,6500800-012,121.3396694,24.93393375
2025/02/26,新北市,鶯歌區,尖山里,6500800-010,121.3389483,24.94708214
2025/02/26,新北市,三芝區,埔坪里,6502100-005,121.5164106,25.24524418
2025/02/26,新北市,三峽區,八張里,6500900-003,121.3686533,24.92958535
2025/02/27,新北市,三重區,福田里,6500200-016,121.4792914,25.06731362
2025/02/27,新北市,五股區,成德里,6501500-014,121.4561307,25.10228662
2025/03/03,新北市,新店區,中央里,6500600-054,121.5271563,24.9745933
2025/03/03,新北市,土城區,青雲里,6501300-032,121.4580421,24.98039206
2025/03/03,新北市,平溪區,菁桐里,6502400-002,121.7197442,25.02959672
2025/03/03,新北市,新店區,中央里,6500600-054,121.5271563,24.9745933
2025/03/03,新北市,板橋區,自立里,6500100-012,121.4529707,25.01474041
2025/03/03,新北市,瑞芳區,吉慶里,6501200-011,121.7693342,25.1105019
2025/03/03,新北市,土城區,青雲里,6501300-032,121.4580421,24.98039206
2025/03/03,新北市,板橋區,香雅里,6500100-101,121.451234,25.01618202
2025/03/03,新北市,板橋區,中正里,6500100-010,121.4520281,25.02577302
2025/03/03,新北市,瑞芳區,光復里,6501200-015,121.8225083,25.08554152
2025/03/03,新北市,泰山區,同榮里,6501600-006,121.4238846,25.0571602
2025/03/03,新北市,平溪區,望古里,6502400-008,121.7586436,25.0360451
2025/03/03,新北市,板橋區,公舘里,6500100-021,121.4629093,25.0191938
2025/03/03,新北市,瑞芳區,吉安里,6501200-012,121.7628167,25.10114001
2025/03/03,新北市,板橋區,光華里,6500100-013,121.4534552,25.01070039
2025/03/03,新北市,土城區,清和里,6501300-013,121.4628327,24.97443937
2025/03/03,新北市,新店區,百和里,6500600-048,121.5363638,24.97677211
2025/03/03,新北市,瑞芳區,碩仁里,6501200-017,121.8176253,25.06181894
2025/03/04,新北市,新莊區,民本里,6500500-035,121.4284988,25.02003462
2025/03/04,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/03/04,新北市,板橋區,國光里,6500100-014,121.4588056,25.01837827
2025/03/04,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/03/04,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/03/04,新北市,新莊區,民有里,6500500-082,121.4282644,25.01839256
2025/03/04,新北市,新莊區,八德里,6500500-012,121.4250715,25.02244152
2025/03/04,新北市,三重區,自強里,6500200-050,121.4945002,25.06797794
2025/03/04,新北市,中和區,安順里,6500300-075,121.5117682,24.99534174
2025/03/04,新北市,瑞芳區,基山里,6501200-018,121.8434752,25.11458353
2025/03/04,新北市,新店區,太平里,6500600-011,121.5325244,24.95513469
2025/03/04,新北市,三重區,光華里,6500200-057,121.5014422,25.0650206
2025/03/04,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/03/04,新北市,板橋區,松翠里,6500100-040,121.4744824,25.0306118
2025/03/04,新北市,中和區,秀明里,6500300-031,121.51588,24.9934348
2025/03/04,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/03/04,新北市,中和區,安樂里,6500300-020,121.5128355,25.00009142
2025/03/04,新北市,中和區,忠孝里,6500300-038,121.5091972,24.98517171
2025/03/04,新北市,中和區,秀明里,6500300-031,121.51588,24.9934348
2025/03/04,新北市,中和區,安和里,6500300-021,121.5093067,24.99651731
2025/03/04,新北市,板橋區,光榮里,6500100-114,121.4528704,25.01288948
2025/03/04,新北市,新店區,大鵬里,6500600-010,121.5353606,24.99244922
2025/03/04,新北市,中和區,嘉穗里,6500300-058,121.4778251,24.99616226
